Date,Rio Plan a Erschbaum,Rio Riva a Seghe,Rio Anterselva a Bagni Salomone,Rio Braies a Braies,Rio Riva a Caminata,Rio Casies a Colle,Gadera a Pedraces,Aurino a Cadipietra,Ridanna a Vipiteno,Gadera a Mantana,Passirio a Merano,Aurino a Caminata,Aurino a S.Giorgio,Rienza a Vandoies,Adige a Ponte Adige,Adige a Bronzolo
1998-06-17,3.78224920833333,,3.4797,,5.8719,4.1814,10.0799,8.3592,12.0188,17.2986,,22.5542,29.7,82.5181,93.5965,212.7139
1998-06-18,3.56592495833333,,3.1199,,5.1402,3.8115,8.2386,7.772,10.8007,14.7792,,20.2556,27.42,76.6285,89.6007,133.9194
1998-06-19,3.52736133333333,,2.881,,4.6335,3.5551,7.5601,7.5849,10.2062,13.6257,,18.8535,26.66,82.6042,88.3167,103.8559
1998-06-20,4.46817079166667,,2.8126,,6.0797,3.3314,7.0901,9.8899,10.8465,12.8611,,23.3104,28.58,73.2618,69.9618,91.9357
1998-06-21,5.982228625,,3.0031,,9.777,3.1685,7.015,14.0722,13.1625,12.5,,33.9076,35.37,72.8403,70.2264,97.0608
1998-06-22,7.21109366666667,,3.206,,12.6723,3.0672,6.9476,17.8,15.2333,12.2521,,41.5806,46.08,86.3951,93.6674,111.4095
1998-06-23,6.66897383333333,,3.1617,,12.1306,3.048,6.6686,18.3632,15.7688,12.0438,,42.0312,49.93,85.3493,101.6167,126.616
1998-06-24,5.67278016666667,,2.961,,10.2866,3.011,6.2631,14.9396,14.5431,11.6111,,35.5521,42.47,77.3278,97.3521,177.4069
1998-06-25,5.90350733333333,,2.8422,,10.6198,2.8156,5.9895,15.3764,14.5382,11.2257,,34.7347,40.51,72.066,94.5826,201.5299
1998-06-26,7.40235670833333,,3.4185,,15.1889,3.4835,10.2784,19.3076,18.7938,15.0514,,43.8347,50.25,87.2896,112.5812,245.4736
1998-06-27,6.82503541666667,,4.7018,,20.6674,4.154,7.5502,21.6972,18.4806,12.8139,,51.7667,60.87,86.6458,99.85,242.5354
1998-06-28,6.815381625,,9.2517,,28.7069,5.7764,7.3401,24.6812,18.9556,12.4792,,66.2181,77.29,119.5681,101.5819,264.6674
1998-06-29,6.07454245833333,,9.0485,,22.6417,6.2331,7.0689,21.2639,17.1174,13.6333,,54.2597,63.43,120.6597,106.0208,281.7389
1998-06-30,5.70552220833333,,10.1715,,23.5931,6.8947,6.2188,18.4465,15.9715,12.5021,,52.7861,64.25,115.9583,100.4472,258.9
1998-07-01,5.58154120833333,,8.0201,,18.4743,6.4486,5.854,17.3306,15.4882,11.8021,,45.7896,55.11,103.125,102.5542,248.8715
1998-07-02,5.87853666666667,,7.5339,,19.7764,6.368,5.8315,22.8653,17.241,12.1472,,56.991,67.68,114.1111,116.2271,244.5132
1998-07-03,7.21428170833333,,9.6727,,27.1931,8.0718,14.2436,27.8889,20.2243,24.4132,,71.7681,85.99,156.6806,158.4097,395.975
1998-07-04,5.00910641666667,,7.7885,,14.9528,6.8117,9.3689,17.3653,15.8257,18.1646,,44.984,56.33,117.6042,108.8458,266.8403
1998-07-05,4.19427991666667,,6.5437,,10.6214,6.3085,7.4424,13.4306,13.5646,15.4444,,34.8354,44.18,96.1236,88.4458,214.2472
1998-07-06,3.92166220833333,,5.421,,9.2798,5.7536,6.5812,11.6389,11.9722,14.1194,,30.5549,38.71,86.2604,95.4653,203.0104
1998-07-07,4.22962279166667,,5.193,,10.4494,5.7024,6.7207,13.284,12.9903,14.9743,,34.3514,41.91,88.0583,101.5778,213.1153
1998-07-08,3.80068283333333,,4.9875,,8.8835,5.2832,7.3449,13.5701,11.7792,14.6035,,34.2562,42.88,90.5944,98.4931,226.4188
1998-07-09,3.23125666666667,,3.8563,,6.6163,4.8304,5.8317,10.3091,9.7022,13.0458,,26.3486,34.34,78.3785,85.7361,200.7965
1998-07-10,3.11229208333333,,3.8013,,6.0176,4.5122,5.4899,9.6256,8.7622,12.425,,24.6021,31.85,74.175,80.741,187.534
1998-07-11,3.18623375,,3.3402,,6.7377,4.2238,5.2649,9.8003,9.4138,11.9243,,24.884,30.43,71.3333,59.6292,165.3951
1998-07-12,3.35289679166667,,2.9992,,7.3121,4.002,4.9807,9.7413,10.2976,11.4319,,25.4097,27.72,67.0868,57.3236,159.7229
1998-07-13,3.53715395833333,,2.8483,,8.6292,3.8381,4.7836,11.0275,10.347,11.05,,27.991,32.51,68.5556,74.8931,170.8257
1998-07-14,5.02428045833333,,5.1251,,15.2292,5.1816,7.641,17.7375,18.4118,15.2153,,47.9618,55.02,99.809,101.3028,221.6104
1998-07-15,3.384985875,,3.115,,7.9418,4.1222,5.5953,10.1015,11.7417,12.4215,,28.2729,34.35,75.5049,85.8354,195.9972
1998-07-16,3.01709145833333,,2.9342,,6.5246,3.9707,4.9861,8.7801,10.0488,11.4583,,23.8319,30.01,69.8812,77.3632,175.5354
1998-07-17,3.01169220833333,,3.0459,,7.4506,3.9324,4.7661,9.0897,9.8392,11.0569,,24.8625,30.15,68.3854,74.6736,167.4521
1998-07-18,3.063233,,2.9282,,7.8512,3.7344,4.5037,9.1684,9.7907,10.8931,,24.8507,27.01,53.4694,56.6174,149.1764
1998-07-19,3.33612016666667,,3.1051,,10.3028,3.6712,4.7045,10.0627,10.4288,11.4917,,29.3903,30.69,56.4431,57.0208,145.5056
1998-07-20,3.490122875,,2.8524,,9.5033,3.4099,4.2895,10.5931,11.1375,10.1678,,29.5653,33.39,66.0514,76.5535,159.7417
1998-07-21,3.64786895833333,,2.7485,,9.6003,3.2687,4.054,10.968,12.0514,9.6321,,30.8667,34.22,69.6222,81.5049,169.016
1998-07-22,3.21556395833333,,2.6925,,10.2722,3.1645,3.9357,10.6623,12.0431,9.4582,,29.7917,35.43,68.2375,79.1007,165.6083
1998-07-23,3.04914233333333,,2.6201,,9.8741,3.0901,3.8124,9.9558,10.975,9.2915,,28.0368,34.08,63.3653,76.409,158.3986
1998-07-24,3.14259070833333,,2.5606,,9.2592,3.1515,3.7134,9.6751,11.4035,9.5432,,27.8931,33.59,64.0736,78.434,153.9194
1998-07-25,3.10156233333333,,2.8741,,11.4854,3.9331,4.2097,13.1068,11.7847,11.6281,,36.5104,39.18,63.2167,68.3938,147.1799
1998-07-26,2.836446125,,2.6094,,9.249,3.5163,4.0296,9.3197,10.6415,11.6125,,27.5396,34.16,62.8021,62.2875,155.8694
1998-07-27,3.35727516666667,,2.7597,,10.1747,3.6613,3.818,10.5588,11.6738,10.9453,,30.809,35.31,69.3201,78.3965,161.7243
1998-07-28,3.45539633333333,,4.5903,,17.5438,4.7942,5.5789,18.1562,14.1396,16.1653,,50.575,67.69,117.4785,104.084,249.15
1998-07-29,2.75805095833333,,3.2841,,9.3934,3.9818,3.9367,10.1752,10.4533,12.1,,29.9688,39.25,80.1646,81.4931,187.8021
1998-07-30,2.55447570833333,,2.9688,,8.7048,3.7603,3.7465,9.4539,9.6872,10.8924,,26.4472,34.52,74.0354,77.8347,171.6667
1998-07-31,2.59564520833333,,3.094,,10.0889,4.2825,3.7708,10.4586,10.5675,11.6597,,29.1674,35.78,74.4736,76.5222,162.9083
1998-08-01,2.88706479166667,,5.5939,,21.1069,5.4848,4.9168,14.6979,11.5632,14.8222,,44.8688,55.45,99.6035,82.6701,220.884
1998-08-02,2.92103708333333,,4.3081,,13.809,4.7227,3.9114,11.9396,13.5167,12.0396,,36.3083,44.9,89.1562,70.034,190.3687
1998-08-03,3.74656308333333,,3.976,,13.0569,4.7426,4.0091,11.3192,15.5347,11.759,,34.8181,43.52,86.7757,77.1333,190.5542
1998-08-04,3.18425475,,3.7681,,11.3314,4.5099,3.7447,10.0752,13.4965,11.1868,,31.1319,38.88,76.0826,77.6069,190.1993
1998-08-05,2.978317375,,5.4503,,17.3722,5.1897,3.7136,12.1812,16.9417,11.9771,,37.7201,46.15,90.2583,69.7278,189.809
1998-08-06,2.60731108333333,,4.2954,,10.3207,4.6365,3.4887,9.0015,12.4125,10.5669,,27.1021,35.3,77.0549,67.8042,176.6764
1998-08-07,2.42161645833333,,3.8242,,8.9658,4.2928,3.3903,8.5004,11.5252,10.0465,,24.3167,32.6,71.5347,60.7264,162.5833
1998-08-08,2.38426341666667,,3.5183,,8.7936,4.0428,3.3087,8.3788,11.55,9.7362,,24.3056,31.72,64.734,52.5778,150.6549
1998-08-09,2.327492625,,3.2867,,8.8248,3.7892,3.2582,8.4635,11.5872,9.47,,24.2431,32.42,63.3528,51.0097,142.0396
1998-08-10,2.27055020833333,,3.0853,,8.4628,3.5855,3.1471,8.2033,11.3965,9.205,,23.4653,31.64,66.0201,52.0528,144.6396
1998-08-11,2.24859495833333,,2.8626,,8.5453,3.4301,3.0922,8.3921,11.6969,9.0406,,23.5875,30.79,61.4431,51.9361,138.0535
1998-08-12,2.26605345833333,,2.9424,,8.1574,3.3321,3.0215,7.8844,12.5353,8.9099,,22.0583,29.84,60.5833,53.5194,139.8146
1998-08-13,2.23728945833333,,2.7,,7.9939,3.2197,2.9822,7.4214,11.511,8.6712,,21.4375,28.49,58.1257,52.6396,137.2569
1998-08-14,1.96193754166667,,2.6892,,8.1056,3.1888,3.0141,7.3447,11.0897,8.759,,22.2944,28.4,55.7917,48.5896,122.8729
1998-08-15,1.97399529166667,,2.8807,,9.3685,3.2647,3.6222,8.4591,10.906,11.0254,,25.1285,31.15,64.8812,48.1167,142.8417
1998-08-16,1.92468175,,2.7112,,8.4519,3.1187,3.5371,7.9412,10.3444,10.0911,,23.8458,29.97,62.4181,49.5493,138.0153
1998-08-17,1.88448675,,2.6536,,8.1581,3.0355,3.1494,8.4346,10.2485,10.0387,,22.425,26.78,51.0799,51.3632,136.4326
1998-08-18,2.18539466666667,,2.5195,,7.9126,2.9378,5.1144,8.0715,9.093,13.0389,,20.9597,26.41,49.4,49.2667,127.3625
1998-08-19,1.95023041666667,,2.4411,,8.3845,2.8702,3.946,8.6851,10.0717,11.0224,,22.7181,28.56,60.5556,47.4521,128.6097
1998-08-20,1.71597054166667,,2.5512,,8.0408,3.0844,3.9143,7.5411,8.1887,10.7397,,20.7472,25.26,52.3931,45.7861,118.2292
1998-08-21,1.66833841666667,,2.7137,,8.3354,3.09,3.7803,7.5715,8.2332,10.495,,20.6694,26.11,57.2868,45.9514,129.7778
1998-08-22,1.76731666666667,,2.7094,,9.1018,3.012,3.5867,8.3203,9.9481,10.0269,,22.4576,28.26,53.2667,48.5764,128.6181
1998-08-23,1.93846270833333,,2.5988,,8.3885,2.8359,3.7801,8.4695,10.9506,9.8605,,22.9521,27.7,52.1222,51.0104,130.3653
1998-08-24,1.666105875,,2.4622,,6.9356,2.8033,3.4515,7.3806,7.9151,9.7293,,18.4319,23.96,57.5118,46.7889,120.3455
1998-08-25,1.52732691666667,,2.377,,5.7564,2.7702,3.4981,6.7142,7.6143,9.6892,,16.1958,22.72,60.8778,47.025,108.3289
1998-08-26,1.490460625,,2.2499,,5.5492,2.6419,3.1653,6.1306,7.6511,9.1275,,14.9597,20.73,54.8042,43.8049,101.5935
1998-08-27,1.39161525,,2.1694,,4.9959,2.5768,3.0414,5.669,7.4012,8.9746,,14.0771,20.32,43.6861,40.4708,96.0563
1998-08-28,1.30696129166667,,2.0721,,4.0318,2.535,3.0994,5.0973,5.9134,8.95,,11.9215,18.1,40.4285,36.7271,92.8226
1998-08-29,1.22596433333333,,2.0097,,3.6024,2.5048,2.8597,4.6856,5.4774,8.5886,,10.5576,15.86,31.2062,32.4556,72.7094
1998-08-30,1.16391495833333,,1.9305,,3.4906,2.4855,2.7699,4.4896,5.2486,8.3856,,10.2458,13.76,35.5132,30.7361,73.2632
1998-08-31,1.14908295833333,,1.87,,3.1775,2.4458,3.0231,4.3906,5.1783,8.1919,,9.5154,14.44,30.2333,35.2507,76.749
1998-09-01,1.18866733333333,,1.8272,,3.5138,2.4028,3.0025,4.446,5.5333,8.0479,,9.9953,14.65,39.4951,40.7771,78.0949
1998-09-02,1.256113375,,1.7779,,4.8284,2.3894,2.9043,4.9449,6.5699,7.8949,,12.6181,16.45,40.8361,46.0549,86.7885
1998-09-03,1.40006220833333,,1.8942,,6.1554,2.7946,2.861,6.2488,8.4435,8.0116,,17.0806,19.47,46.2958,49.0139,95.3237
1998-09-04,1.42440766666667,,1.9938,,6.1742,2.9083,2.9681,5.9509,7.5228,8.4057,,18.8167,23.35,54.7944,54.5924,105.6158
1998-09-05,6.730198625,,3.8367,,12.7442,5.5148,7.8181,9.3306,19.8869,18.5058,,30.6132,35.33,63.8701,84.6799,142.3193
1998-09-06,3.62128854166667,,3.3414,,7.6292,3.7095,5.9684,7.1217,9.9463,14.9035,,22.5472,26.42,63.1868,63.309,147.009
1998-09-07,2.69933695833333,,2.8158,,5.6684,3.1819,3.7354,5.9513,7.5778,11.1854,,17.4479,21.21,55.5833,58.441,110.9341
1998-09-08,2.89943775,,3.0004,,7.8653,3.2418,3.6148,7.5353,8.7811,10.7812,,22.6021,26.18,58.7493,62.8028,112.2139
1998-09-09,2.43561779166667,,2.851,,6.7625,3.144,3.5172,6.4593,7.8738,10.1831,,19.5979,24.06,57.7958,62.5632,119.1153
1998-09-10,2.21026008333333,,2.6526,,6.6294,2.975,3.2126,6.1294,8.0926,9.5797,,18.5292,22.42,54.1139,61.4208,112.316
1998-09-11,3.5224095,,2.5798,,8.2413,2.9791,3.0724,7.0162,12.9442,9.3952,,21.9035,25.27,57,64.0562,113.0535
1998-09-12,11.9813125833333,,5.5899,,26.6382,5.2356,11.2258,17.7774,37.7833,21.065,,61.1632,72.98,121.3278,152.1556,305.4854
1998-09-13,6.606830625,,5.2978,,12.2572,5.2236,10.6006,10.1949,18.6451,21.7639,,35.3812,45.55,102.1438,93.5826,219.1785
1998-09-14,4.401451875,,4.5562,,7.8403,5.0031,8.1815,8.0838,13.4639,17.8139,,24.1056,32.22,83.4826,80.8722,167.5757
1998-09-15,3.61209958333333,,4.0356,,6.2066,4.6697,6.8625,7.0277,10.9847,15.525,,19.6514,27.33,73.2965,75.0194,147.0139
1998-09-16,3.17140270833333,,3.6686,,5.247,4.358,6.0288,6.5206,9.6725,14.1174,,17.5618,23.71,66.5625,70.1007,134.1208
1998-09-17,2.92037795833333,,3.5685,,5.0231,4.4083,5.5357,6.5826,8.89,13.0347,,17.1597,23.84,65.325,64.4507,128.4597
1998-09-18,2.613197,,3.4576,,4.8651,4.1726,4.9689,6.559,8.1278,12.2556,,16.7354,23.18,63.1181,61.2576,123.6618
1998-09-19,2.40623395833333,,3.2422,,4.272,3.9735,4.6567,6.0583,7.4548,11.5951,,15.5472,21.7,58.5743,39.6618,104.4842
1998-09-20,2.27805958333333,,3.0913,,3.9033,3.8158,4.4488,5.9269,6.8594,11.0882,,14.7826,20.95,57.2972,34.5153,98.2492
1998-09-21,2.13456479166667,,2.9532,,3.5824,3.6656,4.1824,5.71,6.424,10.789,,14.2722,19.15,53.5514,49.1257,102.6608
1998-09-22,2.03042420833333,,2.8119,,3.4178,3.5609,3.9598,5.605,6.1787,10.4754,,13.8292,18.8,55.5681,51.0944,103.5872
1998-09-23,1.92108458333333,,2.6948,,3.2133,3.4687,3.7621,5.4219,5.8131,10.1542,,13.3972,17.96,55.1368,48.6153,101.4228
1998-09-24,1.883580125,,2.5926,,3.0942,3.362,3.6445,5.3653,5.5131,9.8222,,13.3035,17.33,49.1382,47.966,98.1167
1998-09-25,1.80470645833333,,2.4871,,2.9474,3.2699,3.4705,5.3169,5.3816,9.6243,,12.8729,17.16,48.9903,47.3694,93.3951
1998-09-26,1.715693375,,2.3848,,2.8488,3.2392,3.426,5.1398,5.0783,9.4097,,12.1215,16.56,42.5347,32.9208,84.6872
1998-09-27,3.28967075,,2.3938,,4.1424,3.2447,3.5151,5.6824,8.0577,9.6264,,16.0056,20.12,42.9743,38.8076,92.336
1998-09-28,2.5654365,,2.3135,,3.4256,3.2408,3.7597,5.4963,6.5955,9.3169,,14.3736,19.66,51.8069,50.8132,98.8731
1998-09-29,2.2249965,,2.213,,2.9328,3.1097,3.564,5.1256,5.7205,9.1133,,12.341,17.72,48.5215,50.2896,97.411
1998-09-30,2.23242516666667,,2.1606,,2.7896,3.0797,3.464,4.9056,5.3635,8.9592,,11.6104,16.36,43.4674,49.2438,91.0798
1998-10-01,4.41886866666667,,2.2056,,4.2869,3.0541,3.9044,5.6897,8.4628,9.4413,,16.6181,20.98,48.3431,60.0979,104.7826
1998-10-02,3.70203291666667,,2.1537,,4.0121,3.0132,3.6177,5.571,9.3374,9.2617,,15.8424,21.96,51.3562,69.0562,113.2535
1998-10-03,3.38310183333333,,2.1795,,3.5705,3.1106,3.7267,5.187,9.1072,9.619,,14.0146,19.33,38.5743,53.1514,105.0639
1998-10-04,3.44098325,,2.1568,,3.3503,3.0462,3.5306,5.0938,8.9027,9.1613,,13.384,16.7,32.3889,49.4437,96.4401
1998-10-05,3.48240020833333,,2.328,,3.7078,3.2793,4.3699,5.4224,10.7279,10.5046,,15.4243,21.78,55.1042,73.9812,118.166
1998-10-06,5.3142075,,2.9465,,8.6338,4.401,11.0022,7.4601,17.6743,19.7986,,27.0729,34.03,80.3972,98.116,215.1174
1998-10-07,9.742414375,,7.2681,,22.025,12.0135,36.8875,17.1994,30.3708,51.6021,,57.825,78.72,205.8889,186.3861,632.666
1998-10-08,6.99994495833333,,7.1422,,13.9806,10.4933,29.6562,14.3764,26.0785,50.6292,,46.291,67.78,213.0486,165.25,651.075
1998-10-09,4.87515025,,5.4119,,8.684,8.3599,16.9806,10.15,20.4271,32.7062,,31.5389,46.56,138.4167,121.4653,516.4958
1998-10-10,4.02711666666667,,4.6057,,6.6688,7.2288,10.8897,8.3709,17.734,26.0868,,25.2264,37.54,115.4514,87.7382,400
1998-10-11,3.62618391666667,,4.111,,5.5212,6.1665,8.3499,7.6727,15.2069,20.3132,,21.9208,32.13,102.1,72.8368,340.359
1998-10-12,3.4294005,,3.8207,,4.9517,5.733,7.2772,7.4073,13.7826,19.4667,,19.9229,30.36,95.6667,73.9361,319.9333
1998-10-13,3.105011875,,3.6003,,4.4798,5.2732,6.7041,6.8785,12.4542,17.9715,,18.0896,28.23,90.4139,69.4451,303.8653
1998-10-14,2.88110079166667,,3.3372,,4.2403,4.9644,6.0021,6.7241,11.2722,16.9118,,16.9174,26.38,83.7354,68.0049,305.7042
1998-10-15,2.816316,,3.2525,,4.1325,4.6305,5.5144,6.9761,10.5389,15.5146,,17.2236,25.18,77.9076,69.1958,302.3208
1998-10-16,2.73962766666667,,3.16,,3.8876,4.3775,5.0392,6.5011,9.9483,13.0053,,16.2486,23.9,75.0181,66.4042,287.1917
1998-10-17,2.698641625,,3.0474,,3.6211,4.2556,4.6733,6.2583,9.5631,12.595,,15.5583,23.01,72.5312,59.1917,272.4312
1998-10-18,2.59145845833333,,3.0311,,3.9233,4.2471,4.3725,6.3526,9.1412,12.4193,,15.2847,22.84,71.5736,49.5944,253.9556
1998-10-19,2.634524875,,3.2017,,4.4444,4.4213,4.6317,6.7854,9.9203,13.9007,,17.2215,25.65,77.9729,70.2708,254.8382
1998-10-20,2.440811,,3.0101,,3.9273,4.2294,4.9536,6.0851,9.0086,12.6532,,15.7993,23.87,75.3812,73.3389,286.434
1998-10-21,2.20327654166667,,2.7819,,3.4557,4.0883,4.009,5.6325,8.2769,12.0611,,14.1965,21.65,69.9424,68.2438,270.6972
1998-10-22,2.15266029166667,,2.6806,,3.2639,3.9621,3.78,5.4999,7.8322,11.8421,,13.4653,20.94,67.7965,67.5965,266.2014
1998-10-23,2.08361504166667,,2.5753,,3.106,3.8708,3.6047,5.37,7.436,11.5392,,12.6917,20.39,65.1111,67.7125,260.3944
1998-10-24,2.002035375,,2.5047,,2.9474,3.7783,3.4719,5.2555,7.1204,10.1774,,12.3653,19.74,49.0278,48.6188,222.7535
1998-10-25,1.96236470833333,,2.4621,,2.8631,3.7567,3.3508,5.1988,6.9844,10.9492,,12.1854,16.98,48.6972,41.4681,204.0833
1998-10-26,1.808114125,,2.3603,,2.6322,3.6889,3.0861,4.9589,6.5966,10.3876,,11.4396,18.36,56.1576,57.0035,197.9743
1998-10-27,1.748149,,2.267,,2.5562,3.5641,2.8865,4.8133,6.3085,9.1762,,10.7014,17.71,54.2896,61.7396,186.3722
1998-10-28,1.72667833333333,,2.2019,,2.4685,3.5032,2.8005,4.71,6.1,9.6778,,10.5097,16.64,53.6111,62.9924,183.4049
1998-10-29,1.70140775,,2.1709,,2.4037,3.4663,2.7273,4.6134,6.064,9.2331,,10.3972,16.65,53.0312,60.1972,181.3194
1998-10-30,1.57644979166667,,2.0966,,2.318,3.3934,2.709,4.4818,5.7442,9.3315,,9.9853,16.52,53.2785,59.3472,180.8799
1998-10-31,1.58755258333333,,2.0881,,2.2662,3.3418,2.4866,4.4542,5.6393,9.0499,,9.8984,14.9,41.609,44.1521,164.7222
1998-11-01,1.578389,,2.0488,,2.239,3.309,2.4226,4.4,5.5228,9.0083,,9.7731,13.56,39.7326,35.9951,151.0611
1998-11-02,1.50096429166667,,1.9729,,2.134,3.2339,2.3425,4.2823,5.3762,8.5283,,9.2013,15.4,48.8361,51.2042,159.9215
1998-11-03,1.45856625,,1.939,,2.0885,3.1447,2.294,4.25,5.22,8.4826,,9.2328,13.81,47.8681,56.3403,166.8958
1998-11-04,1.54901975,,1.9853,,2.3185,3.1947,2.4465,4.4768,6.1549,8.5528,,10.4467,14.6,48.675,55.7493,170.1889
1998-11-05,1.49072775,,2.0309,,2.264,3.2923,2.6171,4.3642,5.9407,7.8145,,10.3424,15.71,52.8326,59.8708,124.3326
1998-11-06,1.36528091666667,,1.8928,,2.0588,3.1215,2.1806,4.0637,5.2617,8.2269,,9.338,13.74,47.441,56.4,161.8076
1998-11-07,1.29913120833333,,1.78,,1.9415,3.0884,2.0789,4.009,5.0027,7.9726,,9.1835,13.14,35.5396,39.7743,143.9438
1998-11-08,1.28039475,,1.7379,,1.8992,2.9867,1.9543,3.9226,4.83,7.4519,,8.865,12.77,36.8812,30.5965,133.7979
1998-11-09,1.31350266666667,,1.7614,,2.1031,2.9324,2.1072,4.2768,4.7755,7.836,,9.6481,13.14,44.925,47.2701,147.4819
1998-11-10,1.35893866666667,,1.7765,,2.459,2.9962,2.2116,4.904,4.9741,7.9035,,11.0951,14.68,47.0444,52.2847,159.0021
1998-11-11,1.30797766666667,,1.7585,,2.2922,2.9334,2.2688,4.6242,5.0925,7.8801,,10.3891,14.88,44.4424,51.8312,159.3285
1998-11-12,1.14830045833333,,1.6409,,1.9382,2.7514,1.7721,4.1512,4.46,7.0619,,9.0818,13,41.1326,50.9396,155.1653
1998-11-13,1.18334325,,1.6106,,1.9012,2.6947,1.7265,4.1035,4.3667,7.083,,8.9031,12.52,40.516,50.9771,154.3403
1998-11-14,1.12967616666667,,1.6018,,1.839,2.6931,1.7067,3.9808,4.2342,6.9737,,8.6153,12.05,29.3889,35.4951,132.3333
1998-11-15,1.12302,,1.6144,,1.7869,2.6712,1.7483,3.9438,4.1689,6.949,,8.5263,12.15,35.0167,28.1708,127.0639
1998-11-16,1.11079491666667,,1.5831,,1.7067,2.6476,1.6459,3.8341,4.11,7.1312,,7.9327,11.7,42.2972,43.1507,142.7181
1998-11-17,1.03720283333333,,1.5274,,1.6056,2.5564,1.5244,3.712,3.9029,7.5185,,7.7555,11.33,38.1569,46.9875,147.8042
1998-11-18,0.9948393375,,1.391,,1.4299,2.3712,1.4008,3.4746,3.5644,7.1544,,7.0907,10.21,36.2132,46.3174,143.8813
1998-11-19,0.9768300375,,1.3345,,1.4331,2.3275,1.3686,3.4842,3.4609,6.9261,,7.0053,9.89,35.6792,45.6354,136.3576
1998-11-20,0.95964015,,1.326,,1.3937,2.2967,1.3363,3.3992,3.4014,6.6833,,6.8953,9.8,34.8215,45.591,141.706
1998-11-21,0.942547670833333,,1.29,,1.286,2.2076,1.3315,3.2575,3.1997,6.4485,,6.7562,9.37,20.5479,29.4993,110.8326
1998-11-22,0.925807616666667,,1.2779,,1.3822,2.1078,1.3508,3.35,3.1353,6.4831,,6.8885,9.5,19.6625,23.1528,98.8721
1998-11-23,0.908886295833333,,1.3298,,1.3169,2.1121,1.4537,3.3392,3.3189,6.8973,,6.9323,9.45,34.4104,40.5611,130.1166
1998-11-24,0.892235220833333,,1.35,,1.2678,2.0484,1.5828,3.3092,3.2688,7.014,,6.3619,10.09,34.7299,47.4507,141.4894
1998-11-25,0.876051533333333,,1.3291,,1.2771,1.9252,1.59,3.28,3.25,6.9863,,6.2519,10.83,36.6083,49.8417,140.0254
1998-11-26,0.8601375875,,1.2383,,1.2635,1.8479,1.5966,3.1833,3.1688,6.8947,,6.1488,10.64,36.2431,46.2021,140.7769
1998-11-27,0.844451395833333,,1.226,,1.2267,1.7726,1.5801,3.1533,3.091,6.7833,,6.0817,11,36.8111,47.1285,139.6012
1998-11-28,0.82845585,,1.1845,,1.1778,1.7474,1.3806,3.1783,3.0278,6.3901,,5.7193,9.5,20.9562,30.691,113.4349
1998-11-29,0.813256983333333,,1.1621,,1.1288,1.7251,1.2881,3.0892,2.9281,6.2872,,5.6794,8.38,18.5639,22.6403,104.2546
1998-11-30,0.798213166666667,,1.1453,,1.11,1.7197,1.3463,3.07,2.95,6.2468,,5.67,9.97,33.25,38.6132,127.7727
1998-12-01,0.78354845,,1.0899,,1.0823,1.684,1.2917,3.0028,2.9062,6.1217,,5.67,9.77,34.1931,43.7736,133.8017
1998-12-02,0.76879095,,1.1068,,1.0741,1.6547,1.3583,2.9646,2.8771,6.0908,,5.618,10.07,34.2,44.2097,135.2228
1998-12-03,0.754322566666667,,1.1265,,1.0647,1.6326,1.4103,2.9577,2.85,6.1529,,5.3012,10.24,34.334,45.5069,132.7948
1998-12-04,0.740297108333333,,1.11,,1.0294,1.6242,1.4591,2.9394,2.8431,6.1946,,5.2838,10.61,35.1771,45.7049,134.9413
1998-12-05,0.7265326375,,1.0817,,0.9956,1.6204,1.2969,2.8584,2.6892,5.9781,,5.26,8.33,19.4979,30.875,108.2397
1998-12-06,0.712968041666667,,1.0719,,0.9771,1.5803,1.2523,2.8462,2.66,5.8288,,5.2773,7.59,17.9861,22.884,100.3971
1998-12-07,0.7005865,,1.056,,0.9361,1.566,1.2443,2.8187,2.6176,5.7442,,5.2395,8.46,30.9785,33.8014,120.7635
1998-12-08,0.691209904166667,,1.0332,,0.9094,1.4895,1.2257,2.7461,2.5487,5.626,,4.7767,7.5,29.3979,34.5347,123.6372
1998-12-09,0.681926095833333,,1.0083,,0.8809,1.4441,1.1958,2.74,2.3487,5.3187,,5.1536,9.33,31.6764,41.2292,126.529
1998-12-10,0.6727648,,1.0102,,0.8381,1.4958,1.2812,2.74,2.4912,5.6842,,6.4592,9.34,29.3403,42.109,127.1869
1998-12-11,0.6636785875,,1.0167,,0.8061,1.5014,1.3644,2.7042,2.5025,5.7969,,4.8076,9.73,30.3722,43.6049,129.7823
1998-12-12,0.654111054166667,,1.0193,,0.8041,1.4982,1.3616,2.6599,2.48,5.7404,,4.64,7.3,17.2986,26.0062,98.8594
1998-12-13,0.644777375,,1.0186,,0.7996,1.484,1.4564,2.6838,2.48,5.7481,,4.6617,7.13,15.7972,19.9986,92.0409
1998-12-14,0.635925804166667,,1.0253,,0.7956,1.499,1.4573,2.754,2.48,5.7481,,4.7923,8.03,27.8785,36.0625,118.0714
1998-12-15,0.627135183333333,,1.0265,,0.7896,1.4949,1.451,2.8626,2.48,5.742,,5.2149,8.88,30.1465,42.4007,126.096
1998-12-16,0.618226104166667,,0.9958,,0.7819,1.4883,1.404,2.6502,2.4053,5.7012,,4.5488,9.01,30.3368,42.384,124.1591
